Latitude,Longitude,Road_ID,Vehicle_Count,Avg_Speed(km/h),Vehicle_Type,Traffic_Density,Weather,Visibility(m),Road_Condition,Accident_Occurred,Accident_Severity,Alert_Generated,temperature,humidity,Hour,DayOfWeek
1.1347228778139944,0.7595801969430497,62,-1.5708387272277167,-0.7928207146680364,1,0,1,0.5812972647340571,3,1,1,1,1.4234661224011156,0.26307899014976366,16,5
1.159741774992967,1.3975804120795519,275,-0.7362356513814773,0.5624330503822722,1,3,0,1.0912910426216786,1,1,3,0,0.29931910563656017,1.3082911330068074,19,4
0.23768231719379704,-1.4182237435484097,186,-1.4647451158913303,-0.16036895764455905,3,1,4,-1.4814867928575242,1,0,3,0,-0.3313561950508364,-0.2149321404373948,22,6
0.4406295117895261,1.6355108917495031,360,-0.5877045955105364,-1.4855059723604163,4,2,0,0.20102936745516675,0,1,0,0,-0.1203624472888739,1.6545577324809198,17,3
-0.5014851992233466,-1.6324493556625204,246,-0.16333015016499106,1.4960523107502626,4,3,4,0.10409134678051056,3,0,3,0,1.5583637644128623,-0.14497929205878607,8,6
1.1767636426905295,-0.560493394554139,117,-0.09967398336315923,0.9840675550645903,3,2,3,0.6490113232935596,1,0,3,0,-1.1880138703903897,-1.226916680314599,3,5
-0.8288054268835371,-1.4381340620857281,224,1.1663764452510512,-0.9434044663402928,0,2,4,-0.4347700034403725,3,0,3,0,0.30969584732977185,-0.3641648836450933,12,1
0.1987315235189332,-1.554921660253414,449,1.2088138897856058,-1.2746887200192571,2,3,3,-1.1642998869735388,0,0,3,0,0.03182976421155825,1.602093096196963,10,4
-1.7377758031492088,1.615648880704309,333,-1.592057449494994,0.5925498007167235,2,3,2,0.6518624415486965,1,0,3,0,0.39616869477319916,-0.6084169125670681,12,0
1.5177769935159948,0.7651627395050925,181,-1.4081618565119243,-0.03990195630675385,4,3,0,0.4102301694258403,2,0,3,0,-1.6561202178841434,1.3100399542162726,12,6
1.5471150887690501,0.022524207214156655,268,-1.0120790408560818,0.8636005537267851,2,3,3,-1.5827014909148858,0,0,3,0,1.2977922507833342,1.356092246065523,16,2
0.721538837055649,-1.357051397208227,439,0.4661586104309013,0.14079854569995395,2,1,0,1.390658459411058,3,0,3,0,1.5053270846475602,-0.5017388187896902,23,4
-0.27512566078371586,0.09309438151335456,370,1.0461370190698134,-1.3349222206881597,2,1,0,-1.4529756103061549,2,0,3,0,0.2359056841780471,-1.4350264042409597,13,1
-1.1241243448998877,-0.6217541508453496,368,1.7109903167778344,-0.34106945965126684,4,0,3,0.3125793691873998,2,0,3,0,0.6913293473800972,0.8075453266966007,18,6
-0.034882897460201706,-0.7899577244364892,103,0.43786698074119823,-0.10013545697565644,1,2,3,-0.3713326222635754,0,0,3,1,1.471890916969435,-0.6369809923216667,7,0
1.0026326345527268,0.41266986763468433,209,-1.3303598748652408,-1.455389222025965,4,2,4,-0.8382032365422505,0,0,3,0,0.7282244289559596,1.0121574082040312,11,6
0.3566335277499923,1.012468863864544,259,0.6429812959915452,0.9238340543956878,4,3,2,-0.8749113840771388,0,1,0,0,-1.1903198129888817,-0.17820689503862516,6,2
0.08670360862676998,-0.19415040147283952,229,1.3007616862771405,-1.6360897240326728,0,3,2,-1.5730789668037988,0,0,3,0,0.2751067083524004,-0.028974151830927115,5,4
1.2040422142989937,-0.02048130517794763,237,-0.5594129658208334,-1.0337547173436468,0,2,1,-1.3100633077674153,3,1,1,1,0.3800270965837593,0.9940862557062238,1,3
-0.6572547777053472,0.5283291827800644,51,0.5581064069224361,-1.365038971022611,4,3,4,0.9982733095478357,0,0,3,0,-0.2518011754028835,-0.38923132098076135,21,2
1.2405516616963,-1.2999632258309897,60,-0.7433085588039031,-0.49165321132352335,3,1,4,-0.5794642548885726,2,0,3,0,0.8285329319903358,-0.17645807382915987,14,4
-0.2188554898446917,1.1432471135853164,280,1.6190425202862995,-0.40130296032016943,3,0,0,-0.4971382152714932,2,0,3,0,1.5133978837422801,-0.4108001158974988,6,4
-1.7356275407562147,1.172164189002148,452,-0.9059854295196955,0.020331544362148752,0,0,0,0.9344795385891465,0,1,2,0,1.4834206299618922,-0.4416959572647177,13,3
0.7962437598123764,0.14523424527476284,164,-0.7574543736487546,-1.3951557213570625,0,2,3,-0.13504619686910088,0,0,3,0,-0.15841050016398173,0.11326330653891063,18,2
1.3026032410609745,-1.0815844954117726,256,1.548313446062042,-1.1542217186814518,1,1,1,-1.3535428611582538,0,0,3,0,-1.326370426299874,1.102513170693067,5,0
-0.06300153845908223,0.005426970434516469,82,0.5368876846551588,0.05044829469660005,0,1,0,-1.6208351975773425,0,0,3,0,1.6886495212276258,-0.46093299056883497,22,4
-0.16577512615082346,-1.364859589737984,48,0.16202359126659374,0.4720827993789182,2,3,4,1.1714787435474052,2,0,3,1,1.1836480921580106,0.10743390250735983,9,4
1.051352192945203,0.9165556732442307,254,1.350272038234121,-0.6121202126613285,4,3,1,1.2858798635347752,0,0,3,0,-1.2871694021255202,0.6192555764775124,12,0
1.3266589501354873,-0.652636891805722,75,0.06300288735263317,-1.4252724716915137,4,3,4,0.9398253853175282,3,0,3,0,1.4672790317724524,-0.7838819739167446,5,1
1.6377785463152306,-0.6528424879656274,381,-1.3727973193997953,0.4720827993789182,4,0,4,-0.3552950820784301,0,1,2,1,1.2908744229878604,-0.7559008345653013,5,0
-0.5444048163998223,1.547373864588918,48,1.5907508905965966,-0.7325872139991337,1,0,4,0.7110231453427882,3,0,3,0,0.07679564488214052,1.5379696518499055,21,4
0.3198981540777582,-0.2684224699076727,39,0.5298147772327331,0.5925498007167235,1,1,2,-0.7327118611021834,0,1,3,0,0.32699041681845714,0.8040476842776701,16,3
1.1119825959448482,1.007783788697998,263,-0.42502772479474404,-1.1241049683470006,2,1,4,-1.5395783273059396,3,0,3,0,-0.33827402284631086,0.2922260103075172,7,0
0.10181911926283498,0.47881695577590755,295,-1.0757352076579136,-0.40130296032016943,4,1,2,-1.4166238525531587,1,0,3,0,-1.5292933749671165,0.5388098008421127,14,2
-0.14111518779494628,-0.6352080704374413,431,-1.5991303569174196,0.5323163000478208,2,3,0,0.7167253818530621,3,0,3,0,-0.5584915410022392,-1.6238990948632028,16,2
0.24091971060340572,-1.3029038242886157,397,-0.6159962252002394,1.4358188100813598,0,0,4,-0.7205946085178514,2,0,3,1,1.0591271918394753,0.4356293494836653,16,4
-0.5054765574300019,1.0361284110582072,261,-0.17747596500984256,1.0744178060679443,4,3,3,-0.4294241567119907,1,0,3,0,-1.702239069853971,0.05555220662655843,9,0
-1.0773932797564412,0.9138283984697769,60,-0.22698631696682287,1.6165193120880677,2,3,3,-0.7965056320608727,1,0,3,0,-0.5654093687977132,0.18205027411120905,3,6
-1.5127576108946768,-1.1454298515291248,497,0.6571271108363967,-1.3349222206881597,1,0,2,0.9968477504202672,3,1,1,0,-0.3405799654448022,-0.469094156213006,11,0
0.3729699490786836,-0.8679474879190977,475,-0.08552816851830772,1.5261690610847138,1,3,2,-0.2669104161691847,1,0,3,1,0.14020906634065358,-1.4414387486756655,20,1
-0.4281963415345027,0.9267863946521919,184,-1.5637658198052908,0.17091529603440525,1,0,1,0.9922146832556696,1,0,3,0,1.4638201178747152,-1.0502857381586124,11,6
1.3203364790137944,1.681277793950633,325,0.26104429518055433,-1.3048054703537084,2,2,4,-0.6867375792381002,2,0,3,0,-0.5204434881271309,1.5985954537780334,23,2
-0.97021168116371,1.195426499373726,28,-1.4788909307361817,0.4720827993789182,2,1,4,0.3050951837676653,2,0,3,0,-0.5181375455286396,-0.2971267372822597,0,5
-0.6656614661043383,0.6418976374095573,402,0.8339497963970406,-0.10013545697565644,2,2,4,1.657950795830147,2,0,3,1,0.8331448171873186,-0.09426347698429499,11,2
1.6241952268810835,1.44456402400875,223,0.473231517853327,-0.46153646098907203,3,1,4,0.7897852871409464,1,0,3,1,-0.15379861496699904,-1.542287438421493,22,3
0.1866371114198959,-0.7425892933375836,349,-0.26235085407895165,-0.5820034623268773,4,1,1,-0.06198629158121662,0,0,3,0,-0.9412780123518109,-1.5953350151086043,8,3
-0.5405776503863284,-1.6990358235721377,377,0.48737733269817857,0.7732503027234312,3,2,0,0.9202239473134617,2,0,3,0,-0.15379861496699904,0.7818959489577777,3,0
1.2437805091511178,-0.618575563340679,347,-1.5071825604258848,1.465935560415811,3,0,2,0.012499172834236126,0,0,3,0,-1.2306738084624809,0.15581795596923068,8,0
0.8359229570115831,1.64068334182043,351,0.09129451704233618,1.6165193120880677,0,3,2,-0.7633613823449057,2,0,3,1,-1.1084588507424369,0.05263750461078324,1,6
0.2451220477421315,1.3284521885954472,232,1.4988030941050616,0.44196604904446696,0,2,3,-1.7056559656676666,3,0,3,0,0.005311424328907556,-0.8759865576152458,18,6
1.3416689282227037,-1.557767357496857,120,0.6571271108363967,0.7431335523889799,1,1,4,-0.09976360846178117,3,0,3,0,-0.2690957448915688,0.8786640558815194,23,5
-1.4179057797087067,0.009573871536067268,266,-0.4816109841741501,1.2250015577402007,3,0,2,1.107684972588716,0,0,3,1,1.4465255483860298,-1.138309739035028,16,1
-0.37488999053172156,-1.4583214656481083,72,1.3078345936995663,-0.6422369629957798,0,2,3,0.6643360839149207,2,0,3,0,-0.46510086576333737,-1.0619445462217139,14,1
1.0690578734549512,1.005896190646745,277,-1.146464281882171,-1.455389222025965,3,0,1,-0.8414107445792796,3,0,3,1,0.2900953352425948,-0.11524933149787753,19,0
-0.4045665730909064,-0.4393265190741801,470,0.940043407733427,0.6829000517200774,4,2,3,-1.227737268150336,2,0,3,0,0.4688058866256776,-0.7250049931980824,0,1
1.4722898249430159,1.4324833009787479,301,0.4661586104309013,-1.57585622336377,3,2,4,-0.5865920505264149,3,0,3,0,-1.6734147873728287,-0.8608301071332141,22,1
-1.2146711629085045,-1.5435508784410081,45,-0.106746890785585,1.736986313425873,1,0,3,1.2399055816706919,2,0,3,0,0.577185188754773,0.5300656947947864,0,1
-0.5756849209394385,0.8148906083297238,263,0.16202359126659374,-1.2746887200192571,2,0,4,-1.7152784897787539,2,0,3,0,-1.1026939942462084,0.5504686089052143,1,5
-0.2664397849813886,-0.34648665553087954,173,-0.2835695763462289,-1.0036379670091955,1,0,1,0.2020985368008431,0,0,3,0,1.6056355876819355,1.1573095685896437,9,3
0.640138244287467,-0.8016220121113026,59,1.4280740198808042,0.20103204636885655,3,0,1,-1.4939604352237483,0,0,3,0,-1.2041554685798297,-0.2656479555118859,11,3
-1.066032790568877,0.06333628660096528,38,-0.5806316880881107,1.6165193120880677,3,2,1,1.333636094308319,2,0,3,0,-0.28408437178176316,-1.470585768833419,9,2
-1.7097718548234124,-0.04759331756630453,406,-0.03601781656132743,1.5261690610847138,2,3,3,0.1996038083275983,0,0,3,0,-1.4232200154365124,-0.7693084638378678,10,4
1.6450292689697255,-0.5219435933799077,129,-0.9059854295196955,-0.28083595898236424,1,0,4,-1.2074230505824852,0,0,3,1,1.7301564880004707,1.7011929647333253,10,2
1.375185541802245,0.5194019247259406,121,-1.210120448684003,-0.43141971065462076,1,2,2,0.3959745781501555,1,0,3,1,0.019147079919855634,0.3592641566703508,6,0
-0.702066128918311,0.5626448924070921,110,1.138084815561348,-0.551886711992426,3,0,4,1.5877420087973995,0,0,3,0,0.3408260724094052,0.7556636308157993,15,4
-0.06605562766068389,-1.4648173626849998,309,0.14787777642174224,-0.9735212166747441,4,3,3,0.8072483864536601,0,0,3,1,-1.4866334368950256,-1.7008472280796723,20,2
-0.04717796656719919,0.3339267059382191,100,0.4307940733187725,0.6829000517200774,0,2,1,-0.41445578587252174,0,0,3,0,0.875804755259409,0.08586510759062234,21,2
1.272694548646355,0.7341592316095585,221,1.230032612052883,1.465935560415811,3,3,0,1.7049942470399064,0,0,3,0,-0.9920087495186213,-1.5953350151086043,23,3
0.32812815028389763,-1.4691546897304228,293,-0.7150169291142,0.8636005537267851,3,2,2,1.0538701155230061,0,0,3,0,1.3877240121244987,0.26424487095607435,19,2
1.1241735554325927,0.5550594672473738,215,0.3317733694048119,1.7068695630914215,0,2,4,0.8949202727991213,1,0,3,0,-1.009303319007307,1.4942491216132752,18,2
1.421125526304661,1.0577675107077846,354,-1.3020682451755379,0.6829000517200774,2,0,4,-0.6436144156291539,2,0,3,0,-1.058881084874872,1.6609700769156255,5,1
0.22016940834036075,1.154829583100669,498,-1.2030475412615773,1.1948848074057494,3,3,0,-0.5812462037980332,0,0,3,0,-1.591553825126384,0.16397912161340172,5,5
-0.7532208571883054,-1.5879926222996419,85,-1.613276171762271,-1.57585622336377,4,1,1,1.1023391258603341,1,0,3,0,-0.08577330831150329,-0.12399343754520352,15,5
-0.013209529159679692,0.6879386626379044,303,0.706637462793377,0.08056504503105136,2,3,0,1.333636094308319,1,0,3,0,0.2359056841780471,1.5787754800707607,15,5
1.2089891337553427,1.0334708299987019,296,0.9895537596904073,-1.5156227226948675,2,1,1,1.3240135701972318,2,0,3,0,-1.4912453220920086,0.629748503734304,12,5
0.2814804695328349,-0.3553123523635454,17,-1.6486407088744,-1.1843384690159033,2,3,4,-1.555615867491085,1,0,3,0,0.9645835453013282,-1.4997327889911725,14,5
1.364651725643533,0.15146106605005805,281,-1.7122968756762318,-1.5457394730293188,3,0,1,-1.4772101154748187,2,0,3,1,-0.1503397010692618,-0.09776111940322554,7,1
1.3636595009193988,-0.8124185636683794,194,0.8905330557764467,1.6767528127569702,2,3,2,-1.1803374271586842,2,0,3,0,0.0952431856700713,-0.8864794848720374,15,1
-0.448237927922311,-0.6558044271689388,253,-1.2171933561064288,-1.365038971022611,1,3,3,1.4715589399005689,3,0,3,0,-0.19415261044059862,-0.08318760932434875,20,2
-0.18879873017667448,0.008397739383321955,337,-1.146464281882171,1.5261690610847138,3,1,3,-0.1753182422229103,2,0,3,0,-0.3325091663500819,-0.13332048399568489,20,2
0.6087354865675447,-1.207990716636816,161,-0.6937982068469227,-0.7325872139991337,3,1,1,1.0560084542143588,2,0,3,0,0.21745814339011552,0.30971422240217,6,3
-1.3585490327330778,-0.44661052774290333,406,0.9754079448455557,1.2250015577402007,0,3,4,-0.7241585063367726,2,0,3,0,-1.1810960425949157,-0.47842120266348737,20,5
-0.1282606344988241,-0.6863652941065338,425,-0.9272041517869727,-1.0939882180125493,2,0,4,1.0887963141484338,2,0,3,0,-1.08885833865526,-1.151717368307595,19,4
-1.225553738034174,-0.9056602476506319,272,-1.1393913744597455,0.020331544362148752,3,1,1,-1.3414256085739218,1,0,3,0,1.262050140506718,0.035149292516130845,16,1
1.1988779193094876,-0.05313933600219559,94,-1.2030475412615773,0.7431335523889799,4,0,0,-0.9996478077393801,0,0,3,0,1.5537518792158798,1.1771295422969164,1,5
1.5279850377823363,1.1781980921650785,179,1.604896705441448,0.6226665510511747,4,1,0,-1.426246376664246,0,0,3,0,-0.42705281288822955,0.59593796035131,11,1
-1.2527510231439307,-0.8917343926427233,61,0.23275266549085133,-0.46153646098907203,3,2,0,1.754888816504803,3,0,3,0,-0.7821679730559042,-0.5431275874137003,0,6
0.5720435643063944,0.5571401085715016,371,-1.7264426905210832,1.1045345564023956,3,2,4,0.24736003910114215,0,0,3,0,0.5091598820992772,1.5455478770909212,19,6
0.46515657556755147,-0.8503280287792188,487,-1.3586515045549439,-0.34106945965126684,4,2,1,1.1999899260987748,1,0,3,0,-0.30483785516818573,1.4639362206492117,23,2
0.8938803071812422,-1.239416768185317,369,-0.5169755212862789,-1.6360897240326728,4,2,1,-1.564525612038388,1,0,3,0,-1.6307548493007378,-0.9943234594557254,17,5
0.6707401379774198,1.5413804205213961,264,0.14787777642174224,-0.00978520597230255,1,2,4,1.2448950386171815,1,0,3,0,-1.1787900999964245,-1.5883397302707436,0,0
-0.990445544952218,0.46518799826753643,388,1.5129489089499133,-0.13025220731010775,4,2,1,0.2744456625249432,2,0,3,1,0.7582016827363476,0.8664223074152633,23,2
-0.7333339010025118,-1.3695208253097548,207,-1.6769323385641028,0.14079854569995395,1,0,2,1.3913712389748423,1,0,3,0,0.5610435905653339,1.1683854362495898,10,3
-1.1705565708932366,0.4631342997545112,493,-0.7079440216917743,-1.3349222206881597,3,0,0,-0.4465308662428124,3,0,3,0,-1.6249899928045095,1.6586383153030049,8,1
1.452880621258566,-1.1205008375362817,58,-0.3330799283032092,-0.19048570797901035,2,1,1,-0.6739075470899839,1,0,3,0,-0.9505017827457762,1.3858222066264319,23,6
0.0670147532019915,1.348672575051002,445,0.041784165085355894,1.3153518087435547,2,3,4,-0.7416216056494864,2,0,3,0,-0.9193715576661424,0.3738376667492276,22,0
1.6438209516228857,-0.8736568853690453,159,-0.7786730959160318,-1.1542217186814518,0,3,1,-0.021714246227407242,0,0,3,1,0.6060094712359154,0.12725387621463205,7,5
-0.1846064468912186,1.0675569076012934,463,-0.8494021701402894,0.05044829469660005,1,3,4,0.17394374403136575,2,0,3,1,-1.650355361387915,-1.6291455584915984,1,5
0.17425403728874775,-1.0412032688298647,312,0.5227418698103073,0.14079854569995395,4,3,1,-0.442254188860107,2,0,3,0,-1.3586536226787531,-0.8637448091489897,16,4
0.9952870196076169,0.20508069008026358,38,0.7490749073279316,-0.6121202126613285,1,2,3,1.7342182091550602,0,0,3,0,1.0487504501462637,-0.1187469739168081,18,2
1.0228076496112402,1.4338145891608265,303,1.2441784268977345,0.5925498007167235,0,3,2,-0.7120412537524407,1,0,3,0,-1.1003880516477171,0.47177165447927916,15,2
-0.9417863599426427,-0.7052212467265515,350,-1.2525578932185575,-1.2746887200192571,0,2,3,-1.4757845563472503,3,0,3,0,0.5391371358796652,0.22285610233206382,5,6
-0.7435019057772636,-1.450035457987217,208,-1.2808495229082606,0.9840675550645903,1,3,1,0.334319145882819,3,0,3,0,-0.8940061890827372,0.8710858306405037,7,3
-1.4045603899000756,0.18530383258361818,324,0.06300288735263317,0.38173254837556436,4,1,4,-0.884890297970118,1,0,3,1,-1.374795220868193,-0.7477396689211303,5,1
1.0514079863856605,-1.1344403979176525,409,0.12665905415446496,1.0141843053990416,3,0,1,-1.694607882429011,1,0,3,1,-0.8767116195940515,0.24967136087719718,2,5
1.0111391482244991,0.7952754232576695,494,1.0956473710267935,-1.365038971022611,3,2,4,-1.541003886433508,1,0,3,0,0.7801081374220163,-1.4181211325494627,8,1
-1.4619913183498732,0.317982944122154,428,1.6119696128638739,1.646636062422519,3,0,0,0.1899812842165111,0,0,3,0,1.2412966571202955,-0.27963852518760773,14,4
-0.8505696376901889,-0.5303973003830271,277,0.7844394444400603,0.953950804730139,0,3,0,-1.2501898244095393,0,0,3,0,1.1536708383776217,0.8973181487824821,2,2
-0.18271444119365515,0.7165218113934552,402,-0.12796561305286225,-0.22060245831346165,1,0,1,-1.4358689007753331,3,0,3,0,-0.344038879342539,0.6985354713066021,19,2
0.13627143770194428,-0.90469412294024,81,0.17616940611144527,-0.31095270931681557,0,3,0,1.7645113406158903,2,0,3,0,0.5921738156449673,1.73850115053525,16,1
0.06951617247949814,1.4501538847998126,263,0.03471125766293014,-1.2445719696848059,4,0,1,1.1173074966998031,0,0,3,0,-1.009303319007307,-0.754734953758991,5,5
1.667816873719462,-0.5286171348911837,400,-0.5735587806656849,1.5864025617536164,2,0,0,0.14222505344296724,3,1,0,0,-0.7049188960064428,0.01591225921201358,7,3
0.907938326220686,0.9154402746133582,17,0.9046788706212981,-1.2445719696848059,0,3,2,-0.5719800694688381,3,0,3,0,1.3819591556282704,-0.5740234287809187,7,2
-1.3511797605362792,-0.835311604461361,92,0.5934709440345649,0.29138229737221044,4,3,3,-1.3642345546150172,3,0,3,0,-1.6734147873728287,-0.1852021798764863,12,4
-0.7253872772163598,0.7483548378555419,18,0.154950683844168,-0.7024704636646825,4,2,0,-1.0114086705418202,0,0,3,0,-1.4220670441372667,1.2709829472048828,13,6
-0.5451789403634358,-1.623108236498609,314,0.9824808522679815,0.9238340543956878,4,0,2,1.7060634163855828,0,0,3,0,-0.9989265773140957,0.6664737491330732,23,5
-0.6502646127275077,-0.7069036483380112,386,0.9895537596904073,1.465935560415811,2,2,3,1.0613543009427406,3,0,3,0,-1.626142964103755,1.3601728288876087,21,0
0.9836666632651607,-1.4101478151358795,65,0.1408048689993165,-0.34106945965126684,3,3,4,0.44052330088667035,2,0,3,0,-1.0911642812537512,-1.014726373566153,7,1
-0.49265538493726596,-0.16651831970772824,130,-1.556692912382865,0.8937173040612365,1,3,3,0.0353081188753317,3,0,3,0,0.2981661343373147,1.32811110671408,12,1
-0.035008418041107575,-0.22243884400887473,339,-0.9979332260112304,0.20103204636885655,0,1,3,0.5324718646148369,2,0,3,0,-0.2610249457968489,-1.5172210010858245,19,3
0.10737980486005423,-0.48655269169962073,395,0.18324231353387102,1.1045345564023956,2,1,2,-0.23340977667132556,1,0,3,0,1.369276471336568,1.3817416238043458,3,4
-0.805483305631946,1.672729171372129,79,0.0559299799302074,-0.25071920864791297,4,1,1,-0.28936297242838815,3,1,0,1,1.1087049577070405,-0.575772249990384,16,0
-0.624069765362216,-0.8853885282764686,102,-1.3232869674428152,-1.0939882180125493,2,3,2,-0.7352065895754283,3,0,3,0,-0.5365850863165708,-0.6259051246617201,10,1
0.9630234684671539,1.012905839328424,39,-1.5637658198052908,-0.13025220731010775,0,0,3,-0.996440299702351,1,0,3,0,-0.8213689972302579,0.06487925307703937,14,6
1.2638703315358182,-0.179614305496409,224,-1.2242662635288546,0.14079854569995395,1,3,3,0.35534614301445405,3,0,3,1,-0.4051463582025611,1.5636190295887284,1,1
-1.6153161663993019,-0.5705337797757384,58,0.8976059631988724,0.7130168020545287,0,3,2,-0.9878869449369403,0,0,3,0,0.3235315029207199,-1.55919271011299,1,4
0.3562203180905175,-1.0263786036541007,154,-1.0757352076579136,-0.10013545697565644,2,1,0,-0.975056912788824,0,0,3,0,-0.7913917434498701,-0.494743533951829,0,5
0.4543710564471401,0.4657716183552234,374,1.4846572792602102,0.7431335523889799,4,0,3,1.1030519054241184,3,0,3,0,0.4399816041445352,1.2692341259954174,11,2
0.8148709278531792,-0.5744637405648273,458,-0.835256355295438,-1.6360897240326728,4,2,3,1.3999245937402531,1,0,3,0,-0.302531912569694,-0.3414302079220455,3,1
0.6640319631792959,1.0888001682524138,158,-0.5028297064414273,-0.13025220731010775,3,1,4,0.9533681970294288,1,0,3,0,0.19093980350746484,-1.0298828240481848,20,0
1.3011494462190119,1.6286421168820946,200,-1.6062032643398454,1.6165193120880677,3,3,1,1.6066306672376818,0,0,3,0,-0.21029420863003845,-0.24058151817621784,13,1
-1.4716620194030852,-0.9442467752046058,383,1.456365649570507,-1.365038971022611,1,3,2,1.1301375288479194,0,0,3,0,-0.70030701080946,-0.3781554533208147,1,4
-0.39613573438135935,-1.2859684801386602,251,-1.2879224303306862,0.6829000517200774,1,0,3,1.6173223606944453,1,0,3,0,1.5618226783105995,1.4750120883091578,16,0
0.970283461107058,-0.6374914057619704,221,-0.94842287405425,-0.5820034623268773,3,2,0,0.1839226579243451,2,0,3,0,0.9230765785284822,0.9387069174064918,13,1
1.1941018315865852,-0.11136578938840301,220,-0.658433669734794,0.6226665510511747,3,0,0,0.9772463124162006,2,0,3,0,-1.234132722360218,0.04039575614452669,8,5
-0.825110138559456,-0.6879924003044883,427,0.6712729256812482,1.0141843053990416,0,0,4,-0.5352719219339499,3,0,3,0,1.2851095664916314,1.730339984891079,21,2
0.2872584995478454,1.6355901584021315,243,-0.6089233177778137,-1.1843384690159033,0,2,0,-1.0791227291013226,3,0,3,0,-0.032736628546201095,-0.09892700020953546,7,0
-1.1166490566693315,0.9717807312223008,300,1.6190425202862995,0.8033670530578826,4,2,2,0.34786195759471955,2,0,3,0,1.3761942991320424,-1.5230504051173754,0,4
1.2090750001964925,1.6205759863994038,159,1.2512513343201603,-0.6723537133302312,4,1,0,0.38421371534771565,2,0,3,0,1.0487504501462637,-0.8089484112524127,3,4
0.7909967637717811,-0.4371595202540957,396,-0.04309072398375319,0.7130168020545287,3,0,4,-0.23376616645321768,3,1,1,0,-0.24718929020590083,-0.20152451116482836,0,1
-0.9733147088514157,-0.6751231707096081,2,-0.05016363140617894,0.8033670530578826,0,1,4,0.3004621166030678,3,0,3,0,-1.641131590993949,-1.1779496864495733,23,6
0.4208372600054104,-0.3187329176328703,175,0.3812837213617922,0.38173254837556436,3,0,0,-0.32571473018138425,2,0,3,0,-0.7890858008513787,1.5875195861180862,22,1
0.023622031681069574,0.08202301041077936,459,-1.6769323385641028,0.9840675550645903,3,0,3,-0.7847447692584327,1,0,3,1,0.15519769323084795,0.9556121890979893,3,4
-0.8457311887912324,0.841124114895856,384,-0.14918433532013953,0.41184929871001563,1,1,0,-1.1625179380640782,1,0,3,0,0.47226480052341485,-0.7879625567388301,18,5
1.3556306799117284,1.325438107459166,277,-0.3189341134583577,1.345468559078006,3,1,4,0.45442250238046294,1,0,3,0,-0.8259808824272411,0.34002712336623353,13,5
-1.2309197359866169,-0.1250119049424741,107,-0.7928189107608834,0.5624330503822722,4,0,3,0.7152998227254936,3,0,3,0,-1.2364386649587094,0.7970523994398099,12,5
-0.12165759852050123,-0.7289044049325308,192,0.6429812959915452,-1.2144552193503546,1,3,4,-0.7173871004808223,3,1,2,0,1.1698124365670617,1.565950791201349,9,4
0.27863152154205023,-0.6259384856158251,60,-1.5425470975380136,-1.0939882180125493,0,2,3,0.728486244655502,2,0,3,0,1.6863435786291348,1.3572581268718336,22,4
1.114159683014008,0.6863101933225583,126,0.96833503742313,0.38173254837556436,4,0,0,-1.4889709782772587,2,1,0,0,0.09985507086705481,0.07537218033383065,21,4
-1.2227964918123027,0.23724541003677166,200,-0.3825902802601895,-0.31095270931681557,2,1,1,-1.4283847153555986,0,0,3,0,-1.1246004489318768,0.9830103880462775,18,1
0.3701721356007554,-0.044096896323592705,385,-0.09967398336315923,-0.6121202126613285,0,3,2,0.791567236050407,1,0,3,1,-0.7764031165596756,0.23976137402356085,20,1
-1.721238902529164,-1.0287824450186298,376,-0.368444465415338,0.953950804730139,2,0,3,0.08983575550482582,1,0,3,0,-1.6549672465848975,0.20653377104372175,8,6
1.110812910717685,1.3058423147964369,476,-1.2879224303306862,-0.10013545697565644,4,0,4,-0.9989350281755959,3,0,3,0,1.444219605787538,-1.325433608447806,14,0
-0.9293518401449835,0.9780931292015917,469,1.0178453893801103,-1.2746887200192571,0,3,4,1.4259410478183778,3,0,3,0,-1.3113817994096795,-1.2852107206301062,23,3
0.757974957504076,-1.2444313060729573,5,0.5510334995000103,-1.3951557213570625,2,2,1,1.2573686809834057,3,0,3,0,0.2762596796516459,0.12550505500516718,17,1
0.3448480876394807,-0.4574678846278605,85,-1.3657244119773697,-1.455389222025965,2,2,4,-0.6279332652259006,3,0,3,0,-0.7706382600634475,-0.7862137355293648,1,4
-1.5700347974861433,0.14900153792927898,124,0.6500542034139709,0.32149904770666177,0,2,4,0.376373140146089,1,0,3,0,0.19901060260218476,-1.6530461150209563,6,5
-1.108094123898709,-0.15569656663524853,214,1.6685528722432799,-1.6360897240326728,3,1,4,-0.4440361377695676,2,0,3,0,0.5345252506826824,0.8017159226650503,1,1
-0.8147947402986429,-0.35193529544529967,398,-1.146464281882171,-1.3349222206881597,4,2,3,-1.2355778433519626,3,0,3,1,1.151364895779131,-1.6128232272032565,15,1
1.3334367491540051,0.7622600713746167,406,1.0107724819576844,1.1647680570712982,4,3,3,-0.37097623248168327,0,0,3,0,-1.0046914338103239,0.3557665142514202,13,6
-0.07534788329482522,-1.5433738203823597,151,0.6217625737242679,-1.5457394730293188,1,3,2,0.18285348857866873,3,0,3,0,-1.6803326151683031,0.15931559838816123,5,4
1.4263628334991583,-0.09644706312875517,472,1.343199130811695,-1.6963232247015754,0,0,1,1.023576984062176,0,0,3,0,-1.2445094640534293,1.6621359577219355,2,2
